"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
84,506.0,22.0,10.0,55.0,14.0,2.0,2.0,17.0,True,2.0,False,NaN,30-46,True
85,24.0,16.0,103.0,3135.0,53.0,2.0,2.0,7.0,True,3.0,False,NaN,30-46,True
86,754.0,28.0,16.0,61.0,20.0,1.0,0.0,15.0,True,2.0,False,NaN,30-48,True
87,3.0,8.0,94.0,3501.0,55.0,2.0,1.0,3.0,True,3.0,False,NaN,30-48,True
88,606.0,27.0,10.0,65.0,25.0,1.0,1.0,14.0,True,2.0,False,NaN,30-50,True
89,4.0,13.0,112.0,3285.0,45.0,2.0,1.0,3.0,True,3.0,False,NaN,30-50,True
90,893.0,47.0,3.0,3.0,1.0,0.0,12.0,1980.0,True,2.0,True,3.0,NT-32-30,False
91,1.0,2.0,37.0,3478.0,44.0,2.0,1.0,3.0,True,3.0,True,1.0,NT-32-30,False
92,593.0,41.0,5.0,3.0,1.0,0.0,5.0,1890.0,True,2.0,True,3.0,NT-33-30,False
93,1.0,2.0,39.0,3496.0,43.0,1.0,1.0,4.0,True,3.0,True,1.0,NT-33-30,False
94,908.0,43.0,4.0,3.0,1.0,0.0,13.0,1980.0,True,2.0,True,3.0,NT-34-30,False
95,1.0,2.0,35.0,3462.0,42.0,2.0,1.0,3.0,True,3.0,True,1.0,NT-34-30,False
96,860.0,40.0,5.0,3.0,1.0,0.0,12.0,1994.0,True,2.0,True,3.0,NT-35-30,False
97,1.0,2.0,36.0,3522.0,44.0,1.0,1.0,4.0,True,3.0,True,1.0,NT-35-30,False
98,1099.0,50.0,6.0,3.0,1.0,1.0,25.0,2063.0,True,2.0,True,3.0,NT-35-40,False
99,1.0,2.0,52.0,7077.0,64.0,2.0,2.0,5.0,True,3.0,True,1.0,NT-35-40,False
100,1089.0,47.0,6.0,4.0,1.0,0.0,36.0,1931.0,True,2.0,True,3.0,NT-36-30,False
101,1.0,2.0,41.0,3496.0,43.0,1.0,1.0,4.0,True,3.0,True,1.0,NT-36-30,False
102,1040.0,37.0,6.0,3.0,1.0,0.0,58.0,1729.0,True,2.0,True,3.0,NT-37-30,False
103,1.0,2.0,40.0,3411.0,43.0,2.0,1.0,3.0,True,3.0,True,1.0,NT-37-30,False
104,747.0,90.0,21.0,12.0,3.0,1.0,2.0,17.0,True,2.0,False,NaN,30-45,True
105,1.0,2.0,50.0,4391.0,30.0,2.0,3.0,2.0,True,3.0,False,NaN,30-45,True
106,660.0,91.0,22.0,12.0,3.0,1.0,1.0,15.0,True,2.0,False,NaN,30-47,True
107,1.0,4.0,66.0,4549.0,29.0,2.0,3.0,2.0,True,3.0,False,NaN,30-47,True
108,761.0,44.0,15.0,24.0,8.0,1.0,2.0,17.0,True,2.0,False,NaN,30-49,True
109,1.0,2.0,50.0,4599.0,22.0,3.0,2.0,2.0,True,3.0,False,NaN,30-49,True
110,694.0,41.0,13.0,36.0,10.0,1.0,1.0,15.0,True,2.0,False,NaN,30-51,True
111,10.0,79.0,106.0,3730.0,25.0,8.0,3.0,6.0,True,3.0,False,NaN,30-51,True
112,782.0,26.0,11.0,24.0,11.0,1.0,1.0,18.0,True,2.0,False,NaN,30-53,True
113,265.0,213.0,92.0,3471.0,35.0,2.0,2.0,10.0,True,3.0,False,NaN,30-53,True
114,672.0,36.0,15.0,18.0,16.0,1.0,1.0,16.0,True,2.0,False,NaN,30-55,True
115,5.0,30.0,116.0,3946.0,37.0,8.0,4.0,1.0,True,3.0,False,NaN,30-55,True
116,1048.0,12.0,2.0,1.0,1.0,0.0,6.0,1857.0,True,2.0,True,3.0,NT-32-30,False
117,1.0,0.0,3.0,6003.0,178.0,1.0,0.0,3.0,True,3.0,True,1.0,NT-32-30,False
118,881.0,10.0,3.0,1.0,1.0,0.0,4.0,1935.0,True,2.0,True,3.0,NT-32-40,False
119,12.0,2.0,3.0,10145.0,255.0,1.0,1.0,36.0,True,3.0,True,1.0,NT-32-40,False
120,1063.0,10.0,2.0,2.0,1.0,1.0,8.0,1902.0,True,2.0,True,3.0,NT-33-30,False
121,1.0,1.0,7.0,4576.0,87.0,1.0,0.0,2.0,True,3.0,True,1.0,NT-33-30,False
122,1102.0,11.0,3.0,1.0,1.0,0.0,12.0,1902.0,True,2.0,True,3.0,NT-34-30,False
123,1.0,1.0,2.0,6457.0,147.0,1.0,0.0,2.0,True,3.0,True,1.0,NT-34-30,False
124,1089.0,12.0,3.0,2.0,1.0,0.0,16.0,1878.0,True,2.0,True,3.0,NT-35-30,False
125,1.0,1.0,3.0,5886.0,151.0,1.0,0.0,2.0,True,3.0,True,1.0,NT-35-30,False
126,1077.0,13.0,3.0,1.0,1.0,0.0,22.0,1889.0,True,2.0,True,3.0,NT-36-30,False
127,1.0,1.0,8.0,4811.0,62.0,1.0,0.0,2.0,True,3.0,True,1.0,NT-36-30,False
128,1435.0,18.0,2.0,0.0,0.0,0.0,82.0,1915.0,True,2.0,True,3.0,NT-37-30,False
129,0.0,1.0,10.0,4650.0,95.0,1.0,0.0,2.0,True,3.0,True,1.0,NT-37-30,False
