"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
47,1482.0,8.0,3.0,1.0,1.0,1.0,35.0,2051.0,True,2.0,True,3.0,NT-41-30,False
48,1.0,1.0,22.0,6127.0,66.0,1.0,0.0,1.0,True,3.0,True,1.0,NT-41-30,False
49,1938.0,9.0,3.0,3.0,2.0,1.0,74.0,1976.0,True,2.0,True,3.0,NT-41-31,False
50,1.0,1.0,17.0,6411.0,40.0,2.0,1.0,10.0,True,3.0,True,1.0,NT-41-31,False
51,2086.0,12.0,3.0,2.0,2.0,1.0,84.0,1819.0,True,2.0,True,3.0,NT-43-30,False
52,2.0,1.0,22.0,6158.0,58.0,0.0,0.0,2.0,True,3.0,True,1.0,NT-43-30,False
53,2420.0,9.0,3.0,2.0,2.0,1.0,136.0,1590.0,True,2.0,True,3.0,NT-45-30,False
54,2.0,1.0,24.0,6071.0,60.0,1.0,0.0,2.0,True,3.0,True,1.0,NT-45-30,False
55,1181.0,62.0,21.0,10.0,3.0,0.0,0.0,14.0,True,2.0,False,NaN,32-50,True
56,4.0,8.0,108.0,3257.0,37.0,4.0,4.0,8.0,True,3.0,False,NaN,32-50,True
57,1157.0,42.0,76.0,28.0,3.0,0.0,0.0,18.0,True,2.0,False,NaN,32-52,True
58,7.0,13.0,98.0,3504.0,38.0,3.0,3.0,9.0,True,3.0,False,NaN,32-52,True
59,938.0,32.0,49.0,21.0,4.0,1.0,1.0,16.0,True,2.0,False,NaN,32-54,True
60,4.0,9.0,98.0,2913.0,36.0,4.0,4.0,8.0,True,3.0,False,NaN,32-54,True
61,947.0,24.0,63.0,78.0,3.0,1.0,1.0,18.0,True,2.0,False,NaN,32-56,True
62,9.0,9.0,106.0,3040.0,38.0,6.0,3.0,11.0,True,3.0,False,NaN,32-56,True
63,870.0,25.0,69.0,43.0,4.0,1.0,1.0,16.0,True,2.0,False,NaN,32-58,True
64,10.0,10.0,105.0,3063.0,44.0,4.0,4.0,12.0,True,3.0,False,NaN,32-58,True
65,977.0,32.0,60.0,43.0,3.0,1.0,1.0,18.0,True,2.0,False,NaN,32-60,True
66,11.0,9.0,115.0,3096.0,36.0,4.0,3.0,7.0,True,3.0,False,NaN,32-60,True
67,1118.0,8.0,2.0,3.0,2.0,0.0,6.0,1890.0,True,2.0,True,3.0,NM-31-30,False
68,2.0,2.0,39.0,6012.0,49.0,2.0,2.0,9.0,True,3.0,True,1.0,NM-31-30,False
69,1444.0,11.0,4.0,2.0,1.0,0.0,25.0,2035.0,True,2.0,True,3.0,NT-32-30,False
