"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
85,7.0,5.0,58.0,4684.0,43.0,4.0,7.0,74.0,True,3,False,NaN,44-44,True
86,1640.0,27.0,2.0,4.0,7.0,2.0,2.0,18.0,True,2,False,NaN,46-46,True
87,4.0,10.0,50.0,5570.0,41.0,5.0,8.0,11.0,True,3,True,1.0,46-46,True
88,2545.0,16.0,3.0,6.0,26.0,2.0,2.0,19.0,True,2,False,NaN,48-48,True
89,11.0,6.0,43.0,5807.0,62.0,3.0,4.0,44.0,True,3,True,1.0,48-48,True
90,2697.0,22.0,8.0,25.0,10.0,2.0,2.0,32.0,True,2,False,NaN,50-50,True
91,1.0,4.0,62.0,8169.0,52.0,1.0,1.0,2.0,True,3,True,1.0,50-50,True
92,1216.0,7.0,2.0,4.0,3.0,2.0,2.0,1533.0,True,2,True,3.0,NT-30-45,False
93,1.0,2.0,69.0,7274.0,103.0,2.0,1.0,2.0,True,3,True,1.0,NT-30-45,False
94,1428.0,7.0,2.0,4.0,4.0,2.0,2.0,1709.0,True,2,True,3.0,NT-30-47,False
95,1.0,1.0,65.0,7715.0,115.0,1.0,2.0,4.0,True,3,True,1.0,NT-30-47,False
96,1235.0,7.0,2.0,3.0,3.0,2.0,2.0,1600.0,True,2,True,3.0,NT-30-49,False
97,1.0,3.0,68.0,7488.0,92.0,2.0,1.0,3.0,True,3,True,1.0,NT-30-49,False
98,1104.0,7.0,2.0,4.0,3.0,2.0,2.0,1575.0,True,2,True,3.0,NT-30-51,False
99,1.0,2.0,64.0,7845.0,95.0,2.0,1.0,2.0,True,3,True,1.0,NT-30-51,False
100,1119.0,7.0,3.0,4.0,4.0,2.0,2.0,1600.0,True,2,True,3.0,NT-30-53,False
101,1.0,2.0,65.0,7314.0,94.0,1.0,1.0,3.0,True,3,True,1.0,NT-30-53,False
102,1176.0,7.0,3.0,4.0,4.0,2.0,2.0,1595.0,True,2,True,3.0,NT-30-55,False
103,1.0,3.0,63.0,7769.0,99.0,1.0,1.0,2.0,True,3,True,1.0,NT-30-55,False
104,1199.0,11.0,3.0,4.0,5.0,2.0,5.0,1923.0,True,2,True,3.0,35-47,False
105,1.0,1.0,27.0,7561.0,120.0,2.0,2.0,4.0,True,3,True,1.0,35-47,False
106,888.0,10.0,2.0,3.0,4.0,2.0,2.0,18.0,True,2,False,NaN,40-40,True
107,7.0,37.0,89.0,3788.0,53.0,4.0,5.0,11.0,True,3,False,NaN,40-40,True
108,1106.0,22.0,3.0,4.0,4.0,2.0,2.0,21.0,True,2,False,NaN,42-42,True
109,17.0,57.0,99.0,3922.0,37.0,6.0,5.0,14.0,True,3,False,NaN,42-42,True
110,1116.0,32.0,3.0,4.0,5.0,2.0,2.0,18.0,True,2,False,NaN,44-44,True
111,19.0,279.0,335.0,4280.0,33.0,3.0,2.0,12.0,True,3,False,NaN,44-44,True
112,1010.0,48.0,4.0,4.0,4.0,2.0,2.0,18.0,True,2,False,NaN,46-46,True
113,7.0,41.0,398.0,4387.0,53.0,7.0,3.0,12.0,True,3,False,NaN,46-46,True
114,124.0,56.0,528.0,175.0,5.0,2.0,2.0,19.0,True,2,False,NaN,48-48,True
115,3.0,2364.0,108.0,3778.0,31.0,1.0,0.0,1.0,True,3,False,NaN,48-48,True
116,1564.0,35.0,3.0,4.0,4.0,2.0,2.0,17.0,True,2,False,NaN,50-50,True
117,7.0,28.0,446.0,5253.0,49.0,16.0,27.0,23.0,True,3,False,NaN,50-50,True
118,985.0,8.0,2.0,3.0,3.0,1.0,2.0,1609.0,True,2,True,3.0,NT-28-45,False
119,1.0,3.0,24.0,8069.0,113.0,1.0,1.0,2.0,True,3,True,1.0,NT-28-45,False
120,1111.0,8.0,2.0,4.0,4.0,1.0,2.0,1592.0,True,2,True,3.0,NT-28-47,False
121,1.0,2.0,35.0,8434.0,121.0,1.0,1.0,2.0,True,3,True,1.0,NT-28-47,False
122,1031.0,8.0,2.0,4.0,3.0,1.0,2.0,1552.0,True,2,True,3.0,NT-28-49,False
123,0.0,1.0,26.0,8574.0,102.0,1.0,1.0,1.0,True,3,True,1.0,NT-28-49,False
124,1199.0,10.0,2.0,4.0,3.0,1.0,2.0,1710.0,True,2,True,3.0,NT-28-51,False
125,1.0,2.0,35.0,8784.0,131.0,1.0,1.0,1.0,True,3,True,1.0,NT-28-51,False
126,1295.0,8.0,2.0,4.0,3.0,1.0,1.0,825.0,True,2,True,3.0,NT-28-53,False
127,1.0,3.0,32.0,9235.0,113.0,1.0,1.0,1.0,True,3,True,1.0,NT-28-53,False
128,1303.0,9.0,2.0,4.0,3.0,1.0,1.0,1874.0,True,2,True,3.0,NT-28-55,False
129,0.0,1.0,32.0,8849.0,133.0,2.0,1.0,2.0,True,3,True,1.0,NT-28-55,False
