"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Exit,outcome
329,515.0,38.0,4.0,3.0,2.0,1.0,5.0,1953.0,True,True,False
330,1.0,1.0,40.0,2127.0,37.0,3.0,1.0,5.0,False,False,False
331,526.0,45.0,6.0,4.0,1.0,0.0,3.0,2223.0,True,True,False
332,1.0,1.0,26.0,6957.0,40.0,2.0,2.0,19.0,True,True,False
333,778.0,54.0,7.0,4.0,1.0,0.0,3.0,2442.0,True,True,False
334,2.0,2.0,31.0,5196.0,50.0,3.0,1.0,10.0,True,True,False
335,615.0,49.0,6.0,4.0,1.0,0.0,4.0,2026.0,True,True,False
336,2.0,1.0,29.0,4903.0,42.0,2.0,1.0,8.0,True,True,False
337,757.0,45.0,6.0,3.0,0.0,0.0,21.0,2046.0,True,True,False
338,1.0,1.0,29.0,5435.0,33.0,2.0,1.0,6.0,True,True,False
339,1379.0,60.0,12.0,3.0,0.0,0.0,76.0,1824.0,True,True,False
340,2.0,1.0,36.0,3993.0,44.0,2.0,1.0,5.0,True,True,False
341,668.0,31.0,19.0,33.0,10.0,1.0,2.0,18.0,True,False,True
342,1.0,7.0,95.0,3879.0,53.0,1.0,1.0,3.0,True,False,True
343,615.0,21.0,14.0,39.0,15.0,1.0,2.0,16.0,True,False,True
344,6.0,8.0,75.0,3161.0,43.0,3.0,3.0,9.0,True,False,True
345,637.0,21.0,15.0,29.0,9.0,1.0,1.0,18.0,True,False,True
346,4.0,11.0,83.0,3176.0,38.0,2.0,2.0,5.0,True,False,True
347,506.0,22.0,10.0,55.0,14.0,2.0,2.0,17.0,True,False,True
348,24.0,16.0,103.0,3135.0,53.0,2.0,2.0,7.0,True,False,True
349,754.0,28.0,16.0,61.0,20.0,1.0,0.0,15.0,True,False,True
350,3.0,8.0,94.0,3501.0,55.0,2.0,1.0,3.0,True,False,True
351,606.0,27.0,10.0,65.0,25.0,1.0,1.0,14.0,True,False,True
352,4.0,13.0,112.0,3285.0,45.0,2.0,1.0,3.0,True,False,True
353,893.0,47.0,3.0,3.0,1.0,0.0,12.0,1980.0,True,True,False
354,1.0,2.0,37.0,3478.0,44.0,2.0,1.0,3.0,True,True,False
355,593.0,41.0,5.0,3.0,1.0,0.0,5.0,1890.0,True,True,False
356,1.0,2.0,39.0,3496.0,43.0,1.0,1.0,4.0,True,True,False
357,908.0,43.0,4.0,3.0,1.0,0.0,13.0,1980.0,True,True,False
358,1.0,2.0,35.0,3462.0,42.0,2.0,1.0,3.0,True,True,False
359,860.0,40.0,5.0,3.0,1.0,0.0,12.0,1994.0,True,True,False
360,1.0,2.0,36.0,3522.0,44.0,1.0,1.0,4.0,True,True,False
361,1099.0,50.0,6.0,3.0,1.0,1.0,25.0,2063.0,True,True,False
362,1.0,2.0,52.0,7077.0,64.0,2.0,2.0,5.0,True,True,False
363,1089.0,47.0,6.0,4.0,1.0,0.0,36.0,1931.0,True,True,False
364,1.0,2.0,41.0,3496.0,43.0,1.0,1.0,4.0,True,True,False
365,1040.0,37.0,6.0,3.0,1.0,0.0,58.0,1729.0,True,True,False
366,1.0,2.0,40.0,3411.0,43.0,2.0,1.0,3.0,True,True,False
367,747.0,90.0,21.0,12.0,3.0,1.0,2.0,17.0,True,False,True
368,1.0,2.0,50.0,4391.0,30.0,2.0,3.0,2.0,True,False,True
369,660.0,91.0,22.0,12.0,3.0,1.0,1.0,15.0,True,False,True
370,1.0,4.0,66.0,4549.0,29.0,2.0,3.0,2.0,True,False,True
371,761.0,44.0,15.0,24.0,8.0,1.0,2.0,17.0,True,False,True
372,1.0,2.0,50.0,4599.0,22.0,3.0,2.0,2.0,True,False,True
373,694.0,41.0,13.0,36.0,10.0,1.0,1.0,15.0,True,False,True
374,10.0,79.0,106.0,3730.0,25.0,8.0,3.0,6.0,True,False,True
375,782.0,26.0,11.0,24.0,11.0,1.0,1.0,18.0,True,False,True
376,265.0,213.0,92.0,3471.0,35.0,2.0,2.0,10.0,True,False,True
377,672.0,36.0,15.0,18.0,16.0,1.0,1.0,16.0,True,False,True
378,5.0,30.0,116.0,3946.0,37.0,8.0,4.0,1.0,True,False,True
379,1048.0,12.0,2.0,1.0,1.0,0.0,6.0,1857.0,True,True,False
380,1.0,0.0,3.0,6003.0,178.0,1.0,0.0,3.0,True,True,False
381,881.0,10.0,3.0,1.0,1.0,0.0,4.0,1935.0,True,True,False
382,12.0,2.0,3.0,10145.0,255.0,1.0,1.0,36.0,True,True,False
383,1063.0,10.0,2.0,2.0,1.0,1.0,8.0,1902.0,True,True,False
384,1.0,1.0,7.0,4576.0,87.0,1.0,0.0,2.0,True,True,False
385,1102.0,11.0,3.0,1.0,1.0,0.0,12.0,1902.0,True,True,False
386,1.0,1.0,2.0,6457.0,147.0,1.0,0.0,2.0,True,True,False
387,1089.0,12.0,3.0,2.0,1.0,0.0,16.0,1878.0,True,True,False
388,1.0,1.0,3.0,5886.0,151.0,1.0,0.0,2.0,True,True,False
389,1077.0,13.0,3.0,1.0,1.0,0.0,22.0,1889.0,True,True,False
390,1.0,1.0,8.0,4811.0,62.0,1.0,0.0,2.0,True,True,False
391,1435.0,18.0,2.0,0.0,0.0,0.0,82.0,1915.0,True,True,False
392,0.0,1.0,10.0,4650.0,95.0,1.0,0.0,2.0,True,True,False
393,1376.0,11.0,3.0,4.0,6.0,2.0,47.0,1513.0,True,True,False
394,0.0,0.0,19.0,6863.0,160.0,3.0,2.0,4.0,True,True,False
395,1287.0,20.0,4.0,8.0,6.0,2.0,2.0,22.0,True,False,True
396,10.0,12.0,20.0,3037.0,31.0,4.0,9.0,21.0,True,False,True
397,1220.0,36.0,3.0,5.0,5.0,2.0,2.0,22.0,True,False,True
398,40.0,23.0,14.0,3261.0,31.0,6.0,13.0,37.0,True,False,True
399,1021.0,86.0,3.0,4.0,5.0,2.0,3.0,19.0,True,False,True
400,113.0,48.0,13.0,3421.0,32.0,3.0,4.0,17.0,True,False,True
401,739.0,161.0,9.0,4.0,4.0,2.0,2.0,21.0,True,False,True
402,170.0,55.0,10.0,3711.0,28.0,2.0,3.0,10.0,True,False,True
403,1085.0,28.0,4.0,4.0,4.0,2.0,2.0,18.0,True,False,True
404,53.0,37.0,61.0,3944.0,46.0,3.0,2.0,25.0,True,False,True
405,2010.0,24.0,3.0,4.0,5.0,2.0,1.0,18.0,True,False,True
406,4.0,10.0,200.0,4266.0,37.0,4.0,5.0,13.0,True,False,True
407,983.0,10.0,2.0,3.0,4.0,2.0,3.0,1713.0,True,True,False
408,0.0,1.0,23.0,8654.0,161.0,1.0,1.0,2.0,True,True,False
409,853.0,7.0,2.0,3.0,3.0,2.0,3.0,1653.0,True,True,False
410,0.0,1.0,24.0,9063.0,94.0,1.0,1.0,1.0,True,True,False
411,834.0,7.0,2.0,3.0,3.0,2.0,3.0,1695.0,True,True,False
412,0.0,1.0,29.0,9283.0,175.0,2.0,1.0,2.0,True,True,False
413,1171.0,9.0,2.0,3.0,4.0,1.0,2.0,1595.0,True,True,False
414,0.0,1.0,28.0,9519.0,179.0,1.0,1.0,1.0,True,True,False
415,1014.0,9.0,2.0,4.0,3.0,2.0,3.0,1653.0,True,True,False
416,0.0,1.0,30.0,9862.0,192.0,2.0,1.0,1.0,True,True,False
417,945.0,8.0,2.0,3.0,4.0,2.0,2.0,1653.0,True,True,False
418,0.0,1.0,36.0,9948.0,213.0,2.0,1.0,2.0,True,True,False
419,1383.0,15.0,3.0,5.0,5.0,1.0,2.0,1948.0,True,True,False
420,0.0,0.0,17.0,9907.0,58.0,2.0,0.0,2.0,True,True,False
421,1651.0,18.0,3.0,4.0,5.0,2.0,2.0,19.0,True,False,True
422,0.0,1.0,39.0,3457.0,8.0,1.0,0.0,2.0,True,False,True
423,1037.0,48.0,3.0,4.0,5.0,2.0,2.0,18.0,True,False,True
424,65.0,27.0,25.0,3441.0,14.0,3.0,2.0,37.0,True,False,True
425,947.0,81.0,3.0,4.0,5.0,2.0,2.0,18.0,True,False,True
426,225.0,23.0,26.0,3588.0,12.0,2.0,1.0,13.0,True,False,True
427,761.0,179.0,10.0,7.0,5.0,2.0,2.0,19.0,True,False,True
428,25.0,291.0,99.0,4108.0,15.0,1.0,1.0,2.0,True,False,True
429,337.0,191.0,21.0,9.0,5.0,2.0,2.0,18.0,True,False,True
430,929.0,990.0,67.0,3878.0,14.0,1.0,0.0,4.0,True,False,True
431,954.0,251.0,7.0,4.0,4.0,2.0,2.0,18.0,True,False,True
432,37.0,402.0,649.0,4554.0,15.0,2.0,1.0,11.0,True,False,True
433,998.0,8.0,2.0,4.0,3.0,1.0,2.0,1498.0,True,True,False
434,0.0,0.0,18.0,9848.0,68.0,1.0,0.0,1.0,True,True,False
435,1051.0,8.0,2.0,4.0,3.0,1.0,2.0,1551.0,True,True,False
436,0.0,0.0,21.0,9951.0,57.0,1.0,0.0,1.0,True,True,False
437,1168.0,9.0,2.0,4.0,3.0,1.0,2.0,1543.0,True,True,False
438,0.0,0.0,21.0,10679.0,54.0,2.0,0.0,2.0,True,True,False
439,982.0,8.0,2.0,4.0,4.0,2.0,2.0,1478.0,True,True,False
440,0.0,1.0,22.0,10839.0,82.0,1.0,0.0,1.0,True,True,False
441,1268.0,10.0,2.0,4.0,4.0,1.0,2.0,1648.0,True,True,False
442,0.0,0.0,26.0,11012.0,76.0,1.0,1.0,2.0,True,True,False
443,876.0,8.0,2.0,4.0,3.0,1.0,2.0,1614.0,True,True,False
444,0.0,0.0,23.0,11258.0,69.0,1.0,1.0,2.0,True,True,False
445,1216.0,8.0,2.0,4.0,4.0,1.0,2.0,2088.0,True,True,False
446,1.0,1.0,30.0,8868.0,48.0,2.0,2.0,2.0,True,True,False
447,588.0,56.0,5.0,8.0,5.0,3.0,3.0,28.0,True,False,True
448,13.0,17.0,35.0,3131.0,41.0,7.0,6.0,18.0,True,False,True
449,684.0,63.0,4.0,5.0,5.0,3.0,2.0,18.0,True,False,True
450,28.0,20.0,34.0,3378.0,54.0,10.0,4.0,21.0,True,False,True
451,698.0,38.0,5.0,4.0,5.0,2.0,2.0,18.0,True,False,True
452,13.0,74.0,80.0,3747.0,38.0,2.0,3.0,5.0,True,False,True
453,727.0,119.0,7.0,6.0,5.0,2.0,2.0,20.0,True,False,True
454,23.0,180.0,96.0,3921.0,60.0,4.0,5.0,39.0,True,False,True
455,1009.0,28.0,4.0,5.0,5.0,2.0,2.0,17.0,True,False,True
456,46.0,55.0,778.0,4018.0,77.0,5.0,5.0,2.0,True,False,True
457,3028.0,22.0,3.0,4.0,6.0,2.0,1.0,19.0,True,False,True
458,1.0,2.0,37.0,6817.0,43.0,2.0,5.0,26.0,True,True,True
459,1208.0,9.0,2.0,3.0,4.0,1.0,1.0,1756.0,True,True,False
460,0.0,1.0,30.0,8843.0,53.0,1.0,2.0,2.0,True,True,False
461,1225.0,9.0,2.0,3.0,4.0,1.0,2.0,1674.0,True,True,False
462,0.0,1.0,34.0,9418.0,52.0,3.0,2.0,2.0,True,True,False
463,1595.0,25.0,3.0,4.0,3.0,1.0,1.0,18.0,True,False,False
464,0.0,2.0,36.0,9667.0,58.0,1.0,2.0,1.0,True,True,False
465,1177.0,9.0,2.0,4.0,3.0,1.0,2.0,1544.0,True,True,False
466,0.0,1.0,35.0,10049.0,57.0,3.0,2.0,2.0,True,True,False
467,1201.0,8.0,2.0,4.0,3.0,1.0,2.0,1738.0,True,True,False
468,1.0,1.0,37.0,10232.0,52.0,3.0,2.0,3.0,True,True,False
469,1267.0,7.0,2.0,4.0,3.0,1.0,2.0,1533.0,True,True,False
470,1.0,2.0,48.0,10256.0,58.0,2.0,2.0,2.0,True,True,False
471,1665.0,24.0,3.0,5.0,12.0,3.0,2.0,22.0,True,False,True
472,4.0,8.0,90.0,4245.0,27.0,2.0,3.0,11.0,True,False,True
473,1305.0,14.0,3.0,4.0,5.0,2.0,3.0,1772.0,True,True,False
474,1.0,2.0,62.0,7154.0,101.0,2.0,2.0,2.0,True,True,False
475,1813.0,23.0,4.0,5.0,10.0,2.0,2.0,18.0,True,False,True
476,6.0,7.0,75.0,4473.0,39.0,4.0,10.0,30.0,True,False,True
477,1960.0,23.0,3.0,4.0,7.0,2.0,2.0,16.0,True,False,True
478,7.0,5.0,58.0,4684.0,43.0,4.0,7.0,74.0,True,False,True
479,1640.0,27.0,2.0,4.0,7.0,2.0,2.0,18.0,True,False,True
480,4.0,10.0,50.0,5570.0,41.0,5.0,8.0,11.0,True,True,True
481,2545.0,16.0,3.0,6.0,26.0,2.0,2.0,19.0,True,False,True
482,11.0,6.0,43.0,5807.0,62.0,3.0,4.0,44.0,True,True,True
483,2697.0,22.0,8.0,25.0,10.0,2.0,2.0,32.0,True,False,True
484,1.0,4.0,62.0,8169.0,52.0,1.0,1.0,2.0,True,True,True
485,1216.0,7.0,2.0,4.0,3.0,2.0,2.0,1533.0,True,True,False
486,1.0,2.0,69.0,7274.0,103.0,2.0,1.0,2.0,True,True,False
487,1428.0,7.0,2.0,4.0,4.0,2.0,2.0,1709.0,True,True,False
488,1.0,1.0,65.0,7715.0,115.0,1.0,2.0,4.0,True,True,False
489,1235.0,7.0,2.0,3.0,3.0,2.0,2.0,1600.0,True,True,False
490,1.0,3.0,68.0,7488.0,92.0,2.0,1.0,3.0,True,True,False
491,1104.0,7.0,2.0,4.0,3.0,2.0,2.0,1575.0,True,True,False
492,1.0,2.0,64.0,7845.0,95.0,2.0,1.0,2.0,True,True,False
493,1119.0,7.0,3.0,4.0,4.0,2.0,2.0,1600.0,True,True,False
494,1.0,2.0,65.0,7314.0,94.0,1.0,1.0,3.0,True,True,False
495,1176.0,7.0,3.0,4.0,4.0,2.0,2.0,1595.0,True,True,False
496,1.0,3.0,63.0,7769.0,99.0,1.0,1.0,2.0,True,True,False
497,1199.0,11.0,3.0,4.0,5.0,2.0,5.0,1923.0,True,True,False
498,1.0,1.0,27.0,7561.0,120.0,2.0,2.0,4.0,True,True,False
499,888.0,10.0,2.0,3.0,4.0,2.0,2.0,18.0,True,False,True
500,7.0,37.0,89.0,3788.0,53.0,4.0,5.0,11.0,True,False,True
501,1106.0,22.0,3.0,4.0,4.0,2.0,2.0,21.0,True,False,True
502,17.0,57.0,99.0,3922.0,37.0,6.0,5.0,14.0,True,False,True
503,1116.0,32.0,3.0,4.0,5.0,2.0,2.0,18.0,True,False,True
504,19.0,279.0,335.0,4280.0,33.0,3.0,2.0,12.0,True,False,True
505,1010.0,48.0,4.0,4.0,4.0,2.0,2.0,18.0,True,False,True
506,7.0,41.0,398.0,4387.0,53.0,7.0,3.0,12.0,True,False,True
507,124.0,56.0,528.0,175.0,5.0,2.0,2.0,19.0,True,False,True
508,3.0,2364.0,108.0,3778.0,31.0,1.0,0.0,1.0,True,False,True
509,1564.0,35.0,3.0,4.0,4.0,2.0,2.0,17.0,True,False,True
510,7.0,28.0,446.0,5253.0,49.0,16.0,27.0,23.0,True,False,True
511,985.0,8.0,2.0,3.0,3.0,1.0,2.0,1609.0,True,True,False
512,1.0,3.0,24.0,8069.0,113.0,1.0,1.0,2.0,True,True,False
513,1111.0,8.0,2.0,4.0,4.0,1.0,2.0,1592.0,True,True,False
514,1.0,2.0,35.0,8434.0,121.0,1.0,1.0,2.0,True,True,False
515,1031.0,8.0,2.0,4.0,3.0,1.0,2.0,1552.0,True,True,False
516,0.0,1.0,26.0,8574.0,102.0,1.0,1.0,1.0,True,True,False
517,1199.0,10.0,2.0,4.0,3.0,1.0,2.0,1710.0,True,True,False
518,1.0,2.0,35.0,8784.0,131.0,1.0,1.0,1.0,True,True,False
519,1295.0,8.0,2.0,4.0,3.0,1.0,1.0,825.0,True,True,False
520,1.0,3.0,32.0,9235.0,113.0,1.0,1.0,1.0,True,True,False
521,1303.0,9.0,2.0,4.0,3.0,1.0,1.0,1874.0,True,True,False
522,0.0,1.0,32.0,8849.0,133.0,2.0,1.0,2.0,True,True,False
523,1000.0,11.0,3.0,5.0,4.0,1.0,15.0,1238.0,True,True,False
524,1.0,1.0,5.0,6888.0,96.0,2.0,2.0,4.0,True,True,False
525,993.0,14.0,4.0,7.0,6.0,2.0,2.0,21.0,True,False,True
526,9.0,6.0,11.0,3212.0,25.0,3.0,6.0,22.0,True,False,True
527,691.0,45.0,4.0,6.0,4.0,1.0,1.0,28.0,True,False,True
528,122.0,17.0,13.0,3498.0,28.0,3.0,2.0,32.0,True,False,True
529,553.0,97.0,10.0,11.0,5.0,1.0,2.0,27.0,True,False,True
530,32.0,24.0,34.0,3689.0,27.0,4.0,3.0,10.0,True,False,True
531,1145.0,46.0,5.0,7.0,5.0,1.0,2.0,25.0,True,False,True
532,33.0,102.0,64.0,3895.0,44.0,3.0,3.0,33.0,True,False,True
533,1304.0,34.0,4.0,5.0,5.0,1.0,2.0,22.0,True,False,True
534,19.0,126.0,255.0,4150.0,57.0,3.0,4.0,2.0,True,False,True
535,1896.0,55.0,4.0,5.0,5.0,1.0,1.0,18.0,True,False,True
536,2.0,5.0,296.0,4660.0,28.0,2.0,2.0,10.0,True,False,True
537,963.0,8.0,2.0,4.0,3.0,1.0,1.0,1374.0,True,True,False
538,0.0,1.0,10.0,8486.0,97.0,2.0,1.0,1.0,True,True,False
539,1278.0,7.0,2.0,3.0,3.0,1.0,1.0,1205.0,True,True,False
540,1.0,1.0,12.0,8720.0,127.0,2.0,1.0,5.0,True,True,False
541,0.0,1.0,10.0,8608.0,121.0,2.0,1.0,1.0,True,True,False
542,1565.0,7.0,2.0,3.0,3.0,1.0,2.0,1565.0,True,True,False
543,0.0,2.0,17.0,9152.0,115.0,2.0,1.0,1.0,True,True,False
544,1364.0,8.0,2.0,3.0,2.0,1.0,2.0,1697.0,True,True,False
545,1446.0,9.0,2.0,4.0,3.0,1.0,1.0,211.0,True,True,False
546,1.0,1.0,19.0,9329.0,133.0,2.0,1.0,1.0,True,True,False
547,1390.0,7.0,2.0,3.0,3.0,1.0,2.0,1352.0,True,True,False
548,1.0,2.0,21.0,9643.0,119.0,2.0,2.0,1.0,True,True,False
549,1031.0,11.0,3.0,4.0,5.0,1.0,2.0,1790.0,True,True,False
550,0.0,1.0,25.0,9010.0,118.0,2.0,1.0,2.0,True,True,False
551,659.0,86.0,18.0,44.0,5.0,2.0,2.0,62.0,True,False,True
552,282.0,201.0,22.0,3869.0,13.0,2.0,1.0,6.0,True,False,True
553,965.0,68.0,4.0,6.0,5.0,2.0,1.0,20.0,True,False,True
554,19.0,66.0,283.0,4192.0,11.0,1.0,0.0,17.0,True,False,True
555,1057.0,42.0,4.0,6.0,5.0,2.0,2.0,20.0,True,False,True
556,34.0,129.0,387.0,4316.0,25.0,2.0,1.0,29.0,True,False,True
557,238.0,136.0,22.0,36.0,16.0,2.0,2.0,29.0,True,False,True
558,7.0,151.0,162.0,3587.0,13.0,1.0,1.0,1.0,True,False,True
559,997.0,142.0,9.0,11.0,4.0,1.0,1.0,21.0,True,False,True
560,19.0,121.0,994.0,4622.0,33.0,1.0,0.0,13.0,True,False,True
561,378.0,334.0,127.0,56.0,4.0,1.0,1.0,23.0,True,False,True
562,9.0,176.0,1490.0,4922.0,10.0,0.0,0.0,2.0,True,False,True
563,1280.0,6.0,2.0,4.0,3.0,1.0,2.0,1406.0,True,True,False
564,0.0,1.0,11.0,10090.0,128.0,3.0,1.0,1.0,True,True,False
565,1325.0,8.0,2.0,3.0,2.0,1.0,2.0,1566.0,True,True,False
566,0.0,0.0,10.0,9908.0,173.0,3.0,1.0,1.0,True,True,False
567,1336.0,8.0,2.0,3.0,2.0,1.0,1.0,1622.0,True,True,False
568,0.0,0.0,9.0,10703.0,184.0,2.0,1.0,1.0,True,True,False
569,907.0,7.0,2.0,4.0,3.0,1.0,2.0,1344.0,True,True,False
570,0.0,1.0,10.0,10811.0,160.0,2.0,1.0,2.0,True,True,False
571,1399.0,9.0,2.0,3.0,2.0,1.0,1.0,1590.0,True,True,False
572,0.0,0.0,13.0,10792.0,143.0,3.0,1.0,1.0,True,True,False
573,1230.0,10.0,2.0,4.0,3.0,1.0,1.0,82.0,True,True,False
574,0.0,0.0,18.0,9636.0,152.0,3.0,1.0,1.0,True,True,False
575,1620.0,13.0,3.0,4.0,4.0,1.0,6.0,1953.0,True,True,False
576,0.0,1.0,34.0,8823.0,54.0,2.0,1.0,2.0,True,True,False
577,566.0,72.0,8.0,6.0,10.0,1.0,2.0,23.0,True,False,True
578,60.0,39.0,32.0,3509.0,50.0,3.0,2.0,13.0,True,False,True
579,494.0,50.0,6.0,7.0,7.0,2.0,2.0,24.0,True,False,True
580,8.0,52.0,105.0,3733.0,37.0,2.0,3.0,3.0,True,False,True
581,912.0,31.0,5.0,7.0,6.0,2.0,2.0,21.0,True,False,True
582,12.0,24.0,125.0,3901.0,55.0,4.0,6.0,32.0,True,False,True
583,1288.0,35.0,6.0,7.0,6.0,1.0,1.0,21.0,True,False,True
584,6.0,9.0,150.0,4070.0,51.0,4.0,2.0,6.0,True,False,True
585,2138.0,46.0,4.0,5.0,9.0,1.0,1.0,19.0,True,False,True
586,22.0,19.0,131.0,6053.0,56.0,6.0,3.0,105.0,True,False,True
587,2524.0,21.0,3.0,6.0,5.0,1.0,1.0,21.0,True,False,True
588,6.0,7.0,66.0,6803.0,47.0,5.0,5.0,53.0,True,True,True
589,1336.0,9.0,2.0,4.0,2.0,1.0,2.0,1556.0,True,True,False
590,1.0,1.0,33.0,8869.0,67.0,1.0,1.0,2.0,True,True,False
591,1125.0,8.0,2.0,3.0,3.0,1.0,2.0,1453.0,True,True,False
592,1.0,1.0,40.0,9381.0,51.0,1.0,2.0,2.0,True,True,False
593,1118.0,6.0,2.0,4.0,3.0,1.0,2.0,1553.0,True,True,False
594,1.0,1.0,41.0,9769.0,63.0,3.0,2.0,3.0,True,True,False
595,1204.0,8.0,2.0,4.0,3.0,1.0,1.0,382.0,True,True,False
596,0.0,1.0,45.0,9828.0,62.0,2.0,1.0,2.0,True,True,False
597,1159.0,7.0,2.0,3.0,3.0,1.0,2.0,1381.0,True,True,False
598,1.0,2.0,41.0,10415.0,58.0,2.0,3.0,2.0,True,True,False
599,1096.0,7.0,2.0,3.0,3.0,1.0,1.0,1378.0,True,True,False
600,0.0,1.0,44.0,10690.0,57.0,2.0,2.0,4.0,True,True,False
601,1149.0,13.0,3.0,5.0,4.0,1.0,1.0,1604.0,True,True,False
602,0.0,1.0,40.0,8225.0,60.0,3.0,2.0,3.0,True,True,False
603,323.0,79.0,18.0,12.0,12.0,3.0,5.0,27.0,True,False,True
604,24.0,11.0,33.0,3301.0,40.0,4.0,3.0,7.0,True,False,True
605,256.0,84.0,20.0,17.0,7.0,2.0,7.0,28.0,True,False,True
606,11.0,10.0,37.0,3107.0,52.0,7.0,5.0,26.0,True,False,True
607,12.0,108.0,104.0,3598.0,36.0,3.0,2.0,4.0,True,False,True
608,423.0,132.0,125.0,53.0,19.0,6.0,5.0,28.0,True,False,True
609,135.0,44.0,176.0,617.0,5.0,1.0,2.0,22.0,True,False,True
610,10.0,67.0,112.0,3520.0,34.0,6.0,5.0,5.0,True,False,True
611,2.0,12.0,250.0,3962.0,57.0,2.0,2.0,2.0,True,False,True
612,351.0,99.0,55.0,700.0,6.0,1.0,2.0,22.0,True,False,True
613,120.0,37.0,17.0,570.0,18.0,2.0,2.0,23.0,True,False,True
614,1.0,5.0,129.0,3924.0,35.0,2.0,2.0,3.0,True,False,True
615,1215.0,9.0,2.0,4.0,3.0,1.0,2.0,1357.0,True,True,False
616,1.0,1.0,40.0,8047.0,72.0,4.0,2.0,5.0,True,True,False
617,1.0,1.0,41.0,8043.0,71.0,3.0,2.0,3.0,True,True,False
618,1255.0,10.0,2.0,3.0,2.0,1.0,2.0,1564.0,True,True,False
619,1108.0,8.0,2.0,4.0,4.0,1.0,2.0,1382.0,True,True,False
620,0.0,1.0,45.0,8243.0,55.0,2.0,2.0,3.0,True,True,False
621,889.0,6.0,2.0,3.0,3.0,1.0,2.0,1492.0,True,True,False
622,0.0,1.0,48.0,8425.0,60.0,3.0,2.0,2.0,True,True,False
623,0.0,1.0,49.0,8658.0,90.0,2.0,2.0,3.0,True,False,False
624,1373.0,9.0,2.0,3.0,2.0,1.0,2.0,1441.0,True,True,False
625,0.0,1.0,51.0,8978.0,71.0,7.0,2.0,3.0,True,False,False
626,1362.0,9.0,2.0,3.0,3.0,1.0,2.0,1528.0,True,True,False
627,1386.0,17.0,3.0,5.0,4.0,1.0,3.0,1965.0,True,True,False
628,1.0,3.0,29.0,7863.0,83.0,2.0,1.0,2.0,True,True,False
629,600.0,60.0,10.0,20.0,9.0,2.0,2.0,32.0,True,False,True
630,16.0,241.0,84.0,3719.0,36.0,2.0,3.0,7.0,True,False,True
631,693.0,50.0,5.0,5.0,5.0,2.0,2.0,21.0,True,False,True
632,4.0,61.0,74.0,3896.0,29.0,2.0,2.0,5.0,True,False,True
633,635.0,42.0,4.0,6.0,6.0,2.0,2.0,20.0,True,False,True
634,4.0,46.0,88.0,4022.0,36.0,3.0,3.0,6.0,True,False,True
635,247.0,161.0,21.0,36.0,8.0,2.0,2.0,22.0,True,False,True
636,10.0,114.0,249.0,3685.0,28.0,2.0,2.0,5.0,True,False,True
637,148.0,213.0,77.0,46.0,5.0,1.0,2.0,24.0,True,False,True
638,28.0,2124.0,103.0,4068.0,35.0,1.0,1.0,2.0,True,False,True
639,151.0,47.0,120.0,213.0,6.0,1.0,2.0,32.0,True,False,True
640,3.0,5.0,105.0,5097.0,71.0,3.0,2.0,3.0,True,False,True
641,1570.0,9.0,2.0,3.0,2.0,1.0,2.0,1595.0,True,True,False
642,0.0,1.0,28.0,7943.0,105.0,1.0,1.0,2.0,True,True,False
643,1290.0,8.0,2.0,4.0,3.0,1.0,2.0,1291.0,True,True,False
644,0.0,1.0,27.0,8238.0,120.0,1.0,2.0,2.0,True,True,False
645,1213.0,10.0,2.0,3.0,3.0,1.0,2.0,1686.0,True,True,False
646,0.0,1.0,25.0,8634.0,112.0,1.0,1.0,1.0,True,True,False
647,1010.0,8.0,2.0,3.0,3.0,1.0,2.0,1371.0,True,True,False
648,1.0,1.0,24.0,8703.0,119.0,1.0,1.0,1.0,True,True,False
649,1380.0,9.0,2.0,3.0,1.0,1.0,2.0,1563.0,True,True,False
650,1.0,3.0,26.0,9014.0,143.0,2.0,1.0,1.0,True,True,False
651,1074.0,9.0,2.0,4.0,3.0,1.0,1.0,1365.0,True,True,False
652,1.0,1.0,27.0,8868.0,129.0,1.0,2.0,1.0,True,True,False
653,10.0,7.0,16.0,3082.0,21.0,4.0,6.0,18.0,True,False,True
654,643.0,154.0,10.0,6.0,3.0,1.0,1.0,20.0,True,False,True
655,12.0,8.0,18.0,3415.0,23.0,4.0,1.0,14.0,True,False,True
656,771.0,69.0,7.0,17.0,8.0,2.0,2.0,20.0,True,False,True
657,50.0,86.0,25.0,3573.0,18.0,1.0,1.0,8.0,True,False,True
658,423.0,170.0,49.0,11.0,5.0,2.0,2.0,16.0,True,False,True
659,12.0,12.0,66.0,3831.0,34.0,3.0,3.0,9.0,True,False,True
660,1060.0,33.0,4.0,6.0,10.0,2.0,3.0,22.0,True,False,True
661,5.0,7.0,46.0,4041.0,29.0,5.0,4.0,13.0,True,False,True
662,1208.0,43.0,6.0,6.0,4.0,1.0,1.0,23.0,True,False,True
663,8.0,13.0,86.0,4195.0,29.0,1.0,1.0,8.0,True,False,True
664,747.0,156.0,35.0,21.0,13.0,2.0,3.0,29.0,True,False,True
665,1.0,1.0,6.0,6513.0,91.0,1.0,1.0,3.0,True,True,False
666,1237.0,15.0,7.0,4.0,3.0,0.0,7.0,1794.0,True,True,False
667,1.0,2.0,8.0,8445.0,118.0,2.0,2.0,1.0,True,True,False
