"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Exit,outcome
339,0.0,0.0,0.0,7368.0,11145.0,0.0,0.0,1.0,1,1,0
340,79.0,1850.0,7.0,3.0,1.0,1.0,1.0,22.0,1,1,0
341,0.0,0.0,0.0,8535.0,11090.0,0.0,0.0,1.0,1,1,0
342,43.0,1633.0,6.0,4.0,2.0,1.0,1.0,23.0,1,1,0
343,0.0,0.0,0.0,8084.0,10524.0,0.0,0.0,1.0,1,1,0
344,30.0,1750.0,4.0,2.0,2.0,1.0,0.0,24.0,1,1,0
345,0.0,0.0,0.0,8361.0,9904.0,0.0,0.0,1.0,1,1,0
346,54.0,2732.0,3.0,3.0,1.0,0.0,0.0,23.0,1,1,0
347,0.0,0.0,0.0,7272.0,9331.0,0.0,0.0,0.0,1,1,0
348,55.0,2156.0,8.0,3.0,5.0,2.0,1.0,25.0,1,1,0
349,0.0,0.0,1.0,7432.0,11369.0,1.0,0.0,1.0,1,1,0
350,550.0,170.0,8.0,38.0,5.0,2.0,3.0,26.0,1,0,1
351,117.0,32.0,16.0,61.0,1678.0,11.0,6.0,90.0,1,0,1
352,603.0,204.0,6.0,29.0,9.0,2.0,3.0,28.0,1,0,1
353,660.0,115.0,36.0,163.0,11857.0,13.0,13.0,35.0,1,0,1
354,578.0,427.0,4.0,27.0,10.0,3.0,3.0,25.0,1,0,1
355,380.0,352.0,47.0,199.0,12570.0,28.0,9.0,23.0,1,0,1
356,446.0,259.0,5.0,38.0,6.0,3.0,3.0,26.0,1,0,1
357,134.0,439.0,115.0,330.0,9885.0,18.0,13.0,40.0,1,0,1
358,1554.0,733.0,2.0,3.0,4.0,2.0,2.0,23.0,1,1,1
359,561.0,343.0,3.0,6.0,3.0,1.0,1.0,19.0,1,0,1
360,44.0,1889.0,565.0,460.0,15433.0,0.0,0.0,1.0,1,0,1
361,724.0,334.0,3.0,8.0,5.0,1.0,2.0,21.0,1,0,1
362,4.0,12.0,1379.0,1788.0,14501.0,1.0,1.0,2.0,1,0,1
363,1102.0,492.0,4.0,3.0,3.0,2.0,2.0,18.0,1,1,0
364,1117.0,537.0,3.0,4.0,3.0,1.0,2.0,20.0,1,1,0
365,1257.0,518.0,3.0,4.0,4.0,2.0,2.0,19.0,1,1,0
366,1311.0,635.0,3.0,4.0,3.0,1.0,2.0,18.0,1,1,0
367,1211.0,613.0,2.0,3.0,4.0,2.0,2.0,20.0,1,1,0
368,1361.0,604.0,2.0,4.0,4.0,1.0,2.0,19.0,1,1,0
369,744.0,610.0,27.0,7.0,5.0,2.0,2.0,24.0,1,0,1
370,767.0,38.0,11.0,20.0,6301.0,123.0,29.0,218.0,1,0,1
371,702.0,679.0,22.0,4.0,4.0,2.0,2.0,19.0,1,0,1
372,764.0,67.0,23.0,31.0,15088.0,156.0,106.0,90.0,1,0,1
373,715.0,369.0,24.0,9.0,4.0,1.0,1.0,18.0,1,0,1
374,598.0,362.0,15.0,16.0,4.0,2.0,2.0,18.0,1,0,1
375,2134.0,364.0,44.0,107.0,13707.0,106.0,30.0,70.0,1,0,1
376,608.0,444.0,11.0,5.0,5.0,2.0,2.0,21.0,1,0,1
377,364.0,1933.0,112.0,93.0,17301.0,124.0,22.0,86.0,1,0,1
378,633.0,483.0,30.0,5.0,5.0,2.0,2.0,19.0,1,0,1
379,1270.0,378.0,4.0,3.0,3.0,1.0,2.0,19.0,1,1,0
380,5.0,0.0,1.0,11066.0,18426.0,1.0,0.0,2.0,1,1,0
381,724.0,290.0,3.0,3.0,3.0,1.0,1.0,16.0,1,1,0
382,0.0,0.0,0.0,10813.0,16923.0,5.0,0.0,0.0,1,1,0
383,1513.0,351.0,4.0,4.0,3.0,1.0,2.0,16.0,1,1,0
384,0.0,0.0,1.0,11070.0,18127.0,9.0,1.0,1.0,1,1,0
385,1364.0,440.0,3.0,4.0,3.0,1.0,2.0,19.0,1,1,0
386,1326.0,435.0,3.0,4.0,3.0,1.0,1.0,20.0,1,1,0
387,1071.0,297.0,3.0,4.0,3.0,1.0,2.0,16.0,1,1,0
388,0.0,5.0,1.0,10427.0,17562.0,8.0,0.0,1.0,1,1,0
389,780.0,258.0,4.0,3.0,3.0,1.0,1.0,14.0,1,1,0
390,0.0,0.0,0.0,10670.0,15554.0,17.0,2.0,1.0,1,1,0
391,726.0,332.0,4.0,24.0,4.0,2.0,2.0,22.0,1,0,1
392,295.0,278.0,32.0,80.0,13309.0,23.0,15.0,65.0,1,0,1
393,672.0,268.0,12.0,39.0,6.0,2.0,2.0,19.0,1,0,1
394,737.0,283.0,8.0,9.0,5.0,2.0,2.0,20.0,1,0,1
395,213.0,1037.0,98.0,206.0,14801.0,59.0,15.0,12.0,1,0,1
396,581.0,161.0,10.0,50.0,5.0,2.0,2.0,24.0,1,0,1
397,27.0,1015.0,427.0,178.0,15060.0,46.0,25.0,37.0,1,0,1
398,592.0,307.0,6.0,15.0,5.0,2.0,2.0,21.0,1,0,1
399,5.0,65.0,2023.0,268.0,13654.0,32.0,22.0,35.0,1,0,1
400,612.0,280.0,24.0,8.0,5.0,3.0,3.0,20.0,1,0,1
401,7.0,29.0,178.0,3510.0,13009.0,7.0,38.0,72.0,1,0,1
402,1488.0,500.0,3.0,4.0,4.0,1.0,2.0,19.0,1,1,0
403,1114.0,413.0,3.0,3.0,3.0,2.0,2.0,20.0,1,1,0
404,1561.0,491.0,3.0,4.0,3.0,2.0,1.0,22.0,1,1,0
405,1667.0,491.0,2.0,4.0,3.0,2.0,2.0,19.0,1,1,0
406,1480.0,584.0,2.0,4.0,4.0,1.0,2.0,19.0,1,1,0
407,0.0,0.0,0.0,9043.0,16147.0,4.0,0.0,1.0,1,1,0
408,1462.0,546.0,3.0,4.0,4.0,1.0,2.0,19.0,1,1,0
409,1326.0,439.0,3.0,4.0,3.0,1.0,2.0,19.0,1,1,0
410,540.0,1370.0,4.0,3.0,3.0,1.0,2.0,21.0,1,0,1
411,42.0,215.0,26.0,27.0,7610.0,190.0,29.0,18.0,1,0,1
412,539.0,2055.0,4.0,4.0,4.0,2.0,2.0,19.0,1,0,1
413,30.0,144.0,22.0,19.0,7619.0,104.0,21.0,13.0,1,0,1
414,269.0,1513.0,59.0,4.0,4.0,2.0,2.0,19.0,1,0,1
415,184.0,23.0,3.0,25.0,7586.0,4.0,3.0,11.0,1,0,1
416,464.0,846.0,47.0,56.0,5.0,3.0,2.0,26.0,1,0,1
417,1190.0,169.0,7.0,54.0,8662.0,6.0,5.0,4.0,1,0,1
418,329.0,374.0,88.0,68.0,4.0,2.0,2.0,21.0,1,0,1
419,25.0,1096.0,190.0,102.0,9000.0,2.0,2.0,5.0,1,0,1
420,547.0,954.0,108.0,4.0,3.0,1.0,2.0,19.0,1,0,1
421,30.0,1362.0,900.0,147.0,9902.0,0.0,0.0,3.0,1,0,1
422,1668.0,416.0,3.0,3.0,4.0,1.0,2.0,16.0,1,1,0
423,1300.0,283.0,3.0,3.0,4.0,2.0,1.0,16.0,1,1,0
424,1406.0,381.0,2.0,3.0,3.0,1.0,2.0,18.0,1,1,0
425,1314.0,477.0,2.0,3.0,3.0,1.0,2.0,18.0,1,1,0
426,1543.0,390.0,4.0,3.0,2.0,1.0,1.0,16.0,1,1,0
427,709.0,2294.0,4.0,3.0,4.0,2.0,2.0,19.0,1,0,0
428,15.0,26.0,15.0,46.0,7063.0,38.0,25.0,45.0,1,0,0
429,1525.0,375.0,3.0,3.0,3.0,1.0,2.0,15.0,1,1,0
430,1109.0,588.0,4.0,4.0,4.0,2.0,2.0,18.0,1,0,1
431,13.0,20.0,9.0,157.0,8900.0,16.0,8.0,19.0,1,0,1
432,595.0,506.0,16.0,13.0,5.0,2.0,2.0,22.0,1,0,1
433,894.0,35.0,3.0,12.0,11553.0,13.0,5.0,98.0,1,0,1
434,722.0,520.0,70.0,25.0,4.0,2.0,1.0,18.0,1,0,1
435,1360.0,123.0,12.0,44.0,13444.0,18.0,10.0,49.0,1,0,1
436,582.0,218.0,12.0,31.0,5.0,2.0,2.0,19.0,1,0,1
437,638.0,113.0,24.0,34.0,10817.0,35.0,12.0,41.0,1,0,1
438,610.0,182.0,16.0,21.0,4.0,2.0,2.0,19.0,1,0,1
439,1124.0,602.0,44.0,63.0,12956.0,35.0,29.0,68.0,1,0,1
440,568.0,325.0,59.0,77.0,5.0,2.0,2.0,21.0,1,0,1
441,176.0,2185.0,101.0,134.0,13243.0,22.0,13.0,22.0,1,0,1
442,1186.0,517.0,3.0,4.0,3.0,1.0,2.0,20.0,1,1,0
443,1137.0,472.0,3.0,3.0,3.0,2.0,1.0,19.0,1,1,0
444,840.0,278.0,4.0,3.0,3.0,1.0,1.0,16.0,1,1,0
445,1.0,0.0,0.0,10051.0,13569.0,0.0,0.0,0.0,1,1,0
446,985.0,376.0,3.0,3.0,3.0,1.0,1.0,19.0,1,1,0
447,1256.0,533.0,2.0,4.0,4.0,1.0,2.0,19.0,1,1,0
448,0.0,0.0,0.0,9463.0,14009.0,5.0,0.0,1.0,1,1,0
449,1436.0,617.0,2.0,4.0,5.0,2.0,1.0,19.0,1,1,0
450,0.0,0.0,0.0,9453.0,14682.0,3.0,1.0,3.0,1,1,0
451,814.0,309.0,3.0,4.0,3.0,1.0,2.0,18.0,1,1,0
452,1098.0,31.0,5.0,9.0,10.0,3.0,1.0,22.0,1,0,1
453,303.0,10.0,4.0,50.0,7462.0,3.0,1.0,10.0,1,0,1
454,1314.0,41.0,7.0,5.0,7.0,5.0,3.0,23.0,1,0,1
455,377.0,12.0,5.0,45.0,7299.0,3.0,0.0,20.0,1,0,1
456,1112.0,40.0,6.0,6.0,17.0,12.0,8.0,23.0,1,0,1
457,309.0,14.0,6.0,63.0,6692.0,4.0,2.0,25.0,1,0,1
458,938.0,81.0,8.0,5.0,6.0,13.0,6.0,20.0,1,0,1
459,644.0,16.0,9.0,67.0,6490.0,3.0,1.0,24.0,1,0,1
460,1069.0,41.0,2.0,3.0,4.0,8.0,9.0,22.0,1,0,1
461,588.0,34.0,12.0,68.0,7093.0,3.0,3.0,25.0,1,0,1
462,550.0,57.0,3.0,4.0,12.0,24.0,20.0,19.0,1,0,1
463,607.0,68.0,19.0,45.0,6203.0,4.0,2.0,21.0,1,0,1
464,1490.0,50.0,2.0,3.0,1.0,0.0,1.0,18.0,1,1,0
465,1530.0,52.0,2.0,3.0,1.0,0.0,0.0,17.0,1,1,0
466,2220.0,57.0,2.0,2.0,1.0,0.0,0.0,21.0,1,1,0
467,2316.0,47.0,2.0,3.0,1.0,0.0,0.0,19.0,1,1,0
468,2310.0,49.0,3.0,3.0,1.0,0.0,0.0,21.0,1,1,0
469,2934.0,51.0,2.0,4.0,1.0,0.0,0.0,20.0,1,1,0
470,2509.0,54.0,16.0,3.0,3.0,0.0,1.0,24.0,1,1,0
471,1.0,0.0,0.0,11036.0,16956.0,0.0,0.0,1.0,1,1,0
472,747.0,50.0,6.0,5.0,1.0,0.0,1.0,21.0,1,0,1
473,219.0,18.0,8.0,78.0,8443.0,17.0,12.0,190.0,1,0,1
474,667.0,50.0,30.0,14.0,3.0,5.0,6.0,20.0,1,0,1
475,256.0,30.0,7.0,22.0,8878.0,14.0,7.0,22.0,1,0,1
476,595.0,57.0,64.0,11.0,18.0,16.0,7.0,21.0,1,0,1
477,179.0,173.0,15.0,36.0,8550.0,9.0,5.0,18.0,1,0,1
478,693.0,37.0,63.0,12.0,5.0,1.0,3.0,20.0,1,0,1
479,52.0,486.0,30.0,64.0,8556.0,13.0,8.0,11.0,1,0,1
480,1321.0,78.0,8.0,9.0,6.0,3.0,3.0,21.0,1,0,1
481,52.0,1356.0,77.0,51.0,8313.0,10.0,1.0,21.0,1,0,1
482,1281.0,166.0,9.0,15.0,15.0,4.0,3.0,22.0,1,0,1
483,46.0,411.0,618.0,98.0,7861.0,12.0,2.0,35.0,1,0,1
484,2164.0,60.0,2.0,3.0,1.0,0.0,0.0,19.0,1,1,0
485,0.0,0.0,0.0,9827.0,15447.0,0.0,0.0,0.0,1,1,0
486,2437.0,56.0,3.0,2.0,1.0,0.0,0.0,21.0,1,1,0
487,0.0,0.0,0.0,10623.0,16488.0,0.0,0.0,0.0,1,1,0
488,2226.0,60.0,2.0,3.0,1.0,0.0,0.0,18.0,1,1,0
489,0.0,0.0,0.0,10298.0,16424.0,0.0,0.0,0.0,1,1,0
490,2194.0,45.0,3.0,3.0,1.0,0.0,0.0,20.0,1,1,0
491,0.0,0.0,0.0,10610.0,17370.0,0.0,0.0,0.0,1,1,0
492,2403.0,48.0,2.0,3.0,1.0,0.0,0.0,21.0,1,1,0
493,0.0,0.0,0.0,11011.0,16360.0,0.0,0.0,0.0,1,1,0
494,2357.0,46.0,3.0,4.0,1.0,0.0,0.0,19.0,1,1,0
495,0.0,0.0,0.0,11306.0,16973.0,0.0,0.0,1.0,1,1,0
496,4585.0,15.0,1.0,2.0,0.0,0.0,0.0,18.0,1,1,0
497,0.0,0.0,0.0,8681.0,13696.0,0.0,0.0,0.0,1,1,0
498,639.0,42.0,8.0,7.0,5.0,1.0,1.0,18.0,1,0,1
499,226.0,18.0,7.0,30.0,9014.0,4.0,2.0,45.0,1,0,1
500,905.0,48.0,15.0,11.0,3.0,10.0,5.0,20.0,1,0,1
501,565.0,13.0,4.0,28.0,9254.0,3.0,1.0,9.0,1,0,1
502,558.0,42.0,12.0,10.0,18.0,25.0,34.0,22.0,1,0,1
503,162.0,37.0,10.0,63.0,8414.0,18.0,8.0,42.0,1,0,1
504,424.0,55.0,70.0,9.0,10.0,33.0,27.0,26.0,1,0,1
505,179.0,96.0,16.0,45.0,7348.0,19.0,7.0,30.0,1,0,1
506,796.0,37.0,6.0,4.0,42.0,97.0,60.0,20.0,1,0,1
507,77.0,32.0,15.0,46.0,6997.0,10.0,8.0,52.0,1,0,1
508,718.0,45.0,31.0,8.0,2.0,1.0,8.0,27.0,1,0,1
509,160.0,437.0,26.0,50.0,8591.0,11.0,4.0,15.0,1,0,1
510,2713.0,37.0,2.0,3.0,1.0,1.0,1.0,22.0,1,1,0
511,3206.0,42.0,2.0,3.0,2.0,1.0,1.0,24.0,1,1,0
512,2260.0,37.0,2.0,3.0,1.0,0.0,1.0,24.0,1,1,0
513,3287.0,30.0,2.0,3.0,1.0,1.0,1.0,23.0,1,1,0
514,3035.0,41.0,2.0,3.0,2.0,0.0,1.0,25.0,1,1,0
515,2507.0,35.0,3.0,3.0,1.0,0.0,1.0,22.0,1,1,0
516,2184.0,34.0,3.0,4.0,2.0,1.0,1.0,23.0,1,1,0
517,668.0,27.0,6.0,22.0,25.0,26.0,21.0,24.0,1,0,1
518,70.0,31.0,17.0,65.0,8041.0,10.0,20.0,69.0,1,0,1
519,852.0,31.0,24.0,25.0,6.0,2.0,4.0,23.0,1,0,1
520,168.0,13.0,11.0,55.0,8274.0,6.0,8.0,95.0,1,0,1
521,535.0,42.0,8.0,8.0,15.0,103.0,105.0,18.0,1,0,1
522,46.0,65.0,24.0,35.0,6982.0,17.0,12.0,27.0,1,0,1
523,673.0,52.0,12.0,10.0,10.0,4.0,2.0,22.0,1,0,1
524,144.0,121.0,25.0,31.0,8469.0,12.0,8.0,20.0,1,0,1
525,834.0,43.0,8.0,6.0,5.0,6.0,7.0,29.0,1,0,1
526,34.0,591.0,52.0,39.0,8080.0,26.0,13.0,7.0,1,0,1
527,815.0,50.0,13.0,10.0,4.0,1.0,8.0,29.0,1,0,1
528,88.0,361.0,52.0,69.0,8378.0,5.0,4.0,9.0,1,0,1
529,2219.0,59.0,6.0,3.0,1.0,0.0,0.0,20.0,1,1,0
530,0.0,0.0,0.0,9752.0,13637.0,1.0,0.0,5.0,1,1,0
531,2915.0,66.0,5.0,1.0,1.0,0.0,0.0,19.0,1,1,0
532,0.0,0.0,0.0,10061.0,14131.0,0.0,0.0,10.0,1,1,0
533,3329.0,58.0,6.0,2.0,0.0,0.0,0.0,17.0,1,1,0
534,3784.0,56.0,2.0,2.0,1.0,0.0,0.0,19.0,1,1,0
535,3023.0,107.0,27.0,7.0,8.0,1.0,1.0,23.0,1,1,0
536,2984.0,51.0,2.0,2.0,1.0,0.0,0.0,21.0,1,1,0
537,2745.0,53.0,2.0,3.0,1.0,0.0,0.0,19.0,1,1,0
538,898.0,21.0,5.0,16.0,15.0,12.0,2.0,22.0,1,0,1
539,109.0,54.0,13.0,29.0,8574.0,25.0,15.0,83.0,1,0,1
540,795.0,32.0,13.0,19.0,8.0,2.0,1.0,20.0,1,0,1
541,120.0,62.0,12.0,33.0,8469.0,31.0,21.0,73.0,1,0,1
542,1434.0,31.0,2.0,4.0,2.0,1.0,1.0,22.0,1,0,1
543,70.0,214.0,28.0,49.0,8991.0,34.0,25.0,48.0,1,0,1
544,666.0,36.0,15.0,9.0,16.0,17.0,12.0,25.0,1,0,1
545,118.0,253.0,10.0,21.0,8361.0,60.0,16.0,13.0,1,0,1
546,798.0,32.0,2.0,3.0,2.0,1.0,2.0,21.0,1,0,1
547,13.0,145.0,129.0,51.0,7487.0,8.0,11.0,8.0,1,0,1
548,829.0,33.0,7.0,6.0,7.0,5.0,5.0,19.0,1,0,1
549,20.0,140.0,347.0,76.0,7453.0,7.0,4.0,9.0,1,0,1
550,2573.0,55.0,2.0,2.0,1.0,0.0,0.0,19.0,1,1,0
551,1.0,0.0,0.0,10502.0,15243.0,1.0,0.0,0.0,1,1,0
552,2878.0,65.0,3.0,2.0,0.0,0.0,0.0,21.0,1,1,0
553,0.0,0.0,0.0,10244.0,15265.0,1.0,0.0,2.0,1,1,0
554,3387.0,57.0,4.0,4.0,0.0,0.0,0.0,20.0,1,1,0
555,1.0,0.0,0.0,10706.0,16356.0,0.0,0.0,1.0,1,1,0
556,3082.0,52.0,3.0,2.0,1.0,0.0,0.0,22.0,1,1,0
557,2742.0,42.0,3.0,3.0,1.0,0.0,1.0,21.0,1,1,0
558,2588.0,48.0,2.0,2.0,1.0,0.0,0.0,19.0,1,1,0
559,3704.0,107.0,38.0,8.0,4.0,0.0,0.0,24.0,1,1,0
560,92.0,226.0,7.0,4.0,4.0,2.0,1.0,12.0,1,1,1
561,0.0,1.0,1.0,363.0,8587.0,3.0,2.0,8.0,1,1,1
562,74.0,107.0,5.0,5.0,5.0,2.0,1.0,13.0,1,0,1
563,148.0,5.0,3.0,30.0,6945.0,2.0,1.0,8.0,1,0,1
564,124.0,151.0,4.0,5.0,4.0,2.0,1.0,11.0,1,0,1
565,64.0,7.0,4.0,53.0,7728.0,2.0,0.0,31.0,1,0,1
566,77.0,150.0,4.0,5.0,6.0,2.0,1.0,12.0,1,0,1
567,112.0,6.0,4.0,27.0,8265.0,0.0,0.0,44.0,1,0,1
568,70.0,172.0,4.0,5.0,8.0,2.0,1.0,13.0,1,0,1
569,17.0,12.0,7.0,43.0,7239.0,3.0,2.0,114.0,1,0,1
570,115.0,168.0,4.0,6.0,5.0,2.0,1.0,13.0,1,0,1
571,86.0,7.0,6.0,40.0,8258.0,2.0,2.0,148.0,1,0,1
572,76.0,176.0,5.0,6.0,5.0,3.0,1.0,15.0,1,0,1
573,141.0,26.0,17.0,33.0,7822.0,3.0,1.0,306.0,1,0,1
574,200.0,92.0,3.0,5.0,4.0,2.0,1.0,11.0,1,1,0
575,143.0,147.0,4.0,4.0,3.0,1.0,1.0,12.0,1,1,0
576,112.0,145.0,4.0,5.0,3.0,1.0,0.0,15.0,1,1,0
577,168.0,161.0,4.0,4.0,3.0,1.0,0.0,12.0,1,1,0
578,224.0,126.0,4.0,5.0,5.0,2.0,1.0,11.0,1,1,0
579,125.0,157.0,4.0,4.0,2.0,1.0,0.0,13.0,1,1,0
580,16.0,352.0,21.0,8.0,5.0,3.0,1.0,12.0,1,0,1
581,0.0,132.0,429.0,551.0,8927.0,31.0,4.0,22.0,1,0,1
582,21.0,342.0,15.0,6.0,5.0,2.0,1.0,13.0,1,0,1
583,1.0,72.0,1157.0,1754.0,9892.0,10.0,12.0,55.0,1,0,1
584,32.0,310.0,48.0,6.0,6.0,3.0,1.0,12.0,1,0,1
585,0.0,141.0,3852.0,1105.0,10886.0,37.0,35.0,237.0,1,0,1
586,32.0,317.0,27.0,8.0,5.0,3.0,1.0,12.0,1,0,1
587,0.0,286.0,3543.0,255.0,11124.0,76.0,112.0,81.0,1,0,1
588,66.0,492.0,21.0,7.0,5.0,3.0,1.0,14.0,1,0,1
589,0.0,476.0,4140.0,290.0,12052.0,46.0,120.0,6.0,1,0,1
590,48.0,917.0,33.0,6.0,3.0,2.0,1.0,11.0,1,0,1
591,1.0,372.0,4262.0,693.0,12139.0,82.0,100.0,34.0,1,0,1
592,80.0,92.0,5.0,4.0,3.0,1.0,1.0,21.0,1,1,0
593,63.0,82.0,3.0,3.0,2.0,1.0,1.0,15.0,1,1,0
594,0.0,0.0,0.0,10396.0,16861.0,7.0,0.0,1.0,1,1,0
595,52.0,101.0,4.0,4.0,3.0,1.0,1.0,20.0,1,1,0
596,96.0,128.0,6.0,3.0,3.0,1.0,1.0,22.0,1,1,0
597,59.0,104.0,3.0,3.0,3.0,1.0,1.0,19.0,1,1,0
598,0.0,0.0,0.0,10487.0,16024.0,2.0,0.0,1.0,1,1,0
599,58.0,112.0,3.0,4.0,2.0,1.0,1.0,18.0,1,1,0
600,0.0,0.0,0.0,10241.0,17625.0,7.0,5.0,0.0,1,1,0
601,185.0,142.0,5.0,6.0,4.0,2.0,1.0,12.0,1,1,0
602,0.0,0.0,0.0,7300.0,12050.0,1.0,0.0,2.0,1,1,0
603,88.0,585.0,5.0,4.0,1.0,1.0,1.0,15.0,1,1,1
604,51.0,147.0,13.0,25.0,5.0,1.0,2.0,20.0,1,0,1
605,2.0,10.0,8.0,51.0,13305.0,20.0,8.0,331.0,1,0,1
606,30.0,174.0,18.0,40.0,5.0,2.0,2.0,18.0,1,0,1
607,2.0,9.0,13.0,36.0,13959.0,21.0,24.0,1079.0,1,0,1
608,49.0,113.0,16.0,56.0,22.0,2.0,3.0,23.0,1,0,1
609,11.0,38.0,11.0,78.0,14057.0,23.0,27.0,148.0,1,0,1
610,38.0,116.0,10.0,45.0,9.0,2.0,3.0,20.0,1,0,1
611,18.0,11.0,7.0,62.0,14278.0,8.0,5.0,91.0,1,0,1
612,36.0,103.0,17.0,40.0,30.0,4.0,8.0,27.0,1,0,1
613,2.0,33.0,16.0,67.0,12156.0,30.0,38.0,139.0,1,0,1
614,59.0,150.0,17.0,33.0,5.0,2.0,2.0,18.0,1,0,1
615,2.0,16.0,9.0,90.0,13027.0,57.0,21.0,183.0,1,0,1
616,121.0,685.0,5.0,4.0,3.0,1.0,1.0,15.0,1,1,0
617,0.0,0.0,0.0,10915.0,12705.0,1.0,0.0,2.0,1,1,0
618,44.0,1399.0,6.0,4.0,3.0,1.0,1.0,17.0,1,1,0
619,0.0,0.0,0.0,10794.0,12532.0,1.0,0.0,2.0,1,1,0
620,106.0,945.0,7.0,4.0,3.0,1.0,1.0,16.0,1,1,0
621,0.0,0.0,0.0,10506.0,12286.0,0.0,0.0,1.0,1,1,0
622,137.0,749.0,6.0,4.0,3.0,1.0,1.0,16.0,1,1,0
623,0.0,0.0,0.0,10554.0,12204.0,0.0,0.0,2.0,1,1,0
624,69.0,582.0,5.0,5.0,3.0,1.0,1.0,16.0,1,1,0
625,0.0,0.0,0.0,10809.0,12148.0,1.0,0.0,1.0,1,1,0
626,42.0,738.0,7.0,5.0,3.0,1.0,1.0,16.0,1,1,0
627,0.0,0.0,0.0,10677.0,12931.0,0.0,0.0,3.0,1,1,0
628,79.0,150.0,8.0,23.0,6.0,2.0,1.0,17.0,1,0,1
629,25.0,147.0,14.0,42.0,7.0,2.0,1.0,17.0,1,0,1
630,34.0,128.0,15.0,31.0,6.0,2.0,1.0,20.0,1,0,1
631,47.0,118.0,9.0,44.0,17.0,3.0,4.0,27.0,1,0,1
632,2.0,201.0,77.0,105.0,11167.0,46.0,60.0,140.0,1,0,1
633,65.0,176.0,11.0,115.0,61.0,9.0,9.0,21.0,1,0,1
634,7.0,410.0,36.0,53.0,11977.0,30.0,27.0,37.0,1,0,1
635,11.0,164.0,28.0,98.0,33.0,3.0,9.0,31.0,1,0,1
636,6.0,617.0,46.0,72.0,12244.0,29.0,28.0,13.0,1,0,1
637,126.0,148.0,4.0,4.0,3.0,1.0,1.0,12.0,1,1,0
638,0.0,0.0,1.0,7685.0,12231.0,1.0,0.0,8.0,1,1,0
639,309.0,126.0,4.0,4.0,4.0,1.0,1.0,13.0,1,1,0
640,0.0,0.0,0.0,8428.0,11858.0,0.0,0.0,4.0,1,1,0
641,117.0,117.0,4.0,5.0,4.0,2.0,1.0,13.0,1,0,0
642,0.0,0.0,1.0,8511.0,13104.0,1.0,1.0,5.0,1,1,0
643,188.0,152.0,5.0,4.0,3.0,1.0,1.0,13.0,1,1,0
644,235.0,156.0,5.0,5.0,3.0,1.0,1.0,12.0,1,1,0
645,188.0,162.0,5.0,4.0,4.0,2.0,1.0,13.0,1,1,0
646,136.0,163.0,5.0,4.0,3.0,1.0,1.0,14.0,1,1,0
647,40.0,128.0,13.0,49.0,5.0,2.0,1.0,21.0,1,0,1
648,26.0,67.0,28.0,97.0,5995.0,20.0,18.0,53.0,1,0,1
649,35.0,176.0,15.0,13.0,5.0,2.0,1.0,21.0,1,0,1
650,17.0,201.0,25.0,52.0,11616.0,85.0,12.0,43.0,1,0,1
651,49.0,136.0,17.0,41.0,5.0,2.0,1.0,22.0,1,0,1
652,37.0,156.0,27.0,52.0,13075.0,38.0,9.0,28.0,1,0,1
653,40.0,180.0,11.0,38.0,6.0,2.0,1.0,17.0,1,0,1
654,56.0,221.0,20.0,66.0,12128.0,70.0,11.0,34.0,1,0,1
655,24.0,169.0,10.0,21.0,6.0,2.0,1.0,23.0,1,0,1
656,52.0,206.0,48.0,42.0,7726.0,32.0,53.0,93.0,1,0,1
657,34.0,263.0,11.0,40.0,5.0,2.0,1.0,15.0,1,0,1
658,79.0,177.0,24.0,75.0,10831.0,12.0,23.0,69.0,1,0,1
659,256.0,230.0,5.0,5.0,5.0,2.0,1.0,15.0,1,1,0
660,0.0,0.0,0.0,8355.0,11395.0,0.0,0.0,0.0,1,1,0
661,235.0,239.0,5.0,5.0,4.0,2.0,1.0,16.0,1,1,0
662,0.0,1.0,0.0,8182.0,11855.0,0.0,0.0,0.0,1,1,0
663,218.0,227.0,6.0,5.0,4.0,2.0,1.0,14.0,1,1,0
664,0.0,0.0,0.0,8215.0,11099.0,0.0,0.0,0.0,1,1,0
665,161.0,172.0,4.0,4.0,3.0,1.0,0.0,13.0,1,1,0
666,224.0,248.0,5.0,4.0,4.0,2.0,1.0,16.0,1,1,0
667,0.0,3.0,0.0,8457.0,11156.0,0.0,0.0,0.0,1,1,0
668,198.0,221.0,5.0,4.0,5.0,2.0,1.0,14.0,1,1,0
669,0.0,0.0,0.0,8461.0,11645.0,0.0,0.0,0.0,1,1,0
670,154.0,254.0,5.0,4.0,5.0,2.0,1.0,14.0,1,1,0
671,0.0,1.0,0.0,8313.0,11442.0,0.0,0.0,0.0,1,1,0
