"",bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
86,96.0,459.0,5.0,3.0,2.0,1.0,1.0,21.0,True,2,False,NaN,47-42,True
87,0.0,17.0,352.0,4279.0,16.0,2.0,4.0,10.0,True,3,False,NaN,47-42,True
88,207.0,47.0,3.0,2.0,3.0,0.0,1.0,21.0,True,2,True,4.0,50-40,False
89,0.0,0.0,8.0,6425.0,8.0,0.0,1.0,1.0,True,3,False,NaN,50-40,False
90,75.0,692.0,8.0,3.0,1.0,1.0,1.0,20.0,True,2,True,4.0,50-45,True
91,0.0,45.0,1049.0,4786.0,25.0,3.0,2.0,8.0,True,3,False,NaN,50-45,True
92,282.0,77.0,4.0,3.0,2.0,1.0,1.0,23.0,True,2,True,4.0,NT-45-25,False
93,0.0,0.0,9.0,6857.0,8.0,1.0,1.0,1.0,True,3,True,1.0,NT-45-25,False
94,87.0,67.0,6.0,3.0,2.0,0.0,1.0,23.0,True,2,True,4.0,NT-47-27,False
95,0.0,0.0,15.0,7191.0,10.0,1.0,1.0,1.0,True,3,True,1.0,NT-47-27,False
96,200.0,66.0,4.0,3.0,1.0,0.0,1.0,25.0,True,2,True,4.0,NT-49-29,False
97,0.0,0.0,14.0,7707.0,9.0,1.0,1.0,0.0,True,3,True,1.0,NT-49-29,False
98,281.0,54.0,3.0,3.0,2.0,1.0,1.0,24.0,True,2,True,4.0,NT-51-31,False
99,0.0,0.0,19.0,8341.0,10.0,1.0,0.0,0.0,True,3,True,1.0,NT-51-31,False
100,272.0,68.0,3.0,3.0,6.0,2.0,1.0,26.0,True,2,True,4.0,NT-53-33,False
101,0.0,0.0,14.0,9039.0,14.0,1.0,0.0,1.0,True,3,True,1.0,NT-53-33,False
102,198.0,57.0,3.0,2.0,3.0,1.0,1.0,27.0,True,2,True,4.0,NT-55-55,False
103,0.0,0.0,9.0,10718.0,10.0,1.0,0.0,0.0,True,3,True,1.0,NT-55-55,False
104,140.0,125.0,7.0,6.0,3.0,1.0,1.0,21.0,True,2,True,4.0,39-34,True
105,0.0,8.0,96.0,3325.0,15.0,0.0,1.0,1.0,True,3,False,NaN,39-34,True
106,450.0,37.0,2.0,2.0,2.0,0.0,0.0,22.0,True,2,True,4.0,40-33,False
107,0.0,0.0,14.0,4284.0,12.0,0.0,0.0,0.0,True,3,False,NaN,40-33,False
108,129.0,68.0,10.0,6.0,4.0,1.0,1.0,19.0,True,2,True,4.0,41-36,True
109,0.0,6.0,108.0,3523.0,15.0,0.0,0.0,4.0,True,3,False,NaN,41-36,True
110,74.0,253.0,5.0,4.0,2.0,1.0,1.0,18.0,True,2,True,4.0,43-38,True
